pokemon_id,name,species,weight,height,type1,type2,sprite,artwork,shiny_artwork,hp,attack,defense,special_attack,special_defense,speed,gen,romanji,jap_name,flavor_text,female,male,gender_label,special_group
245,suicune,Aurora Pokémon,1870,20,water,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/245.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/245.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/245.png,100,75,115,90,115,85,generation-ii,Suikun,スイクン,It races around the world to purify fouled water. It dashes away with the north wind.,0.0,0.0,Genderless,Legendary
246,larvitar,Rock Skin Pokémon,720,6,rock,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/246.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/246.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/246.png,50,64,50,45,50,41,generation-ii,Yogiras,ヨーギラス,"It feeds on soil. After it has eaten a large mountain, it will fall asleep so it can grow.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
247,pupitar,Hard Shell Pokémon,1520,12,rock,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/247.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/247.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/247.png,70,84,70,65,70,51,generation-ii,Sanagiras,サナギラス,"Its shell is as hard as sheet rock, and it is also very strong. Its THRASHING can topple a mountain.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
248,tyranitar,Armor Pokémon,2020,20,rock,dark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/248.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/248.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/248.png,100,134,110,95,100,61,generation-ii,Bangiras,バンギラス,"Its body can't be harmed by any sort of attack, so it is very eager to make challenges against enemies.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
249,lugia,Diving Pokémon,2160,52,psychic,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/249.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/249.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/249.png,106,90,130,90,154,110,generation-ii,Lugia,ルギア,It is said that it quietly spends its time deep at the bottom of the sea because its powers are too strong.,0.0,0.0,Genderless,Legendary
250,ho-oh,Rainbow Pokémon,1990,38,fire,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/250.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/250.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/250.png,106,130,90,110,154,90,generation-ii,Houou,ホウオウ,Legends claim this POKéMON flies the world's skies con­ tinuously on its magnificent seven- colored wings.,0.0,0.0,Genderless,Legendary
251,celebi,Time Travel Pokémon,50,6,psychic,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/251.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/251.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/251.png,100,100,100,100,100,100,generation-ii,Celebi,セレビィ,This POKéMON wan­ ders across time. Grass and trees flourish in the forests in which it has appeared.,0.0,0.0,Genderless,Mythical
252,treecko,Wood Gecko Pokémon,50,5,grass,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/252.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/252.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/252.png,40,45,35,65,55,70,generation-iii,Kimori,キモリ,TREECKO has small hooks on the bottom of its feet that enable it to scale vertical walls. This POKéMON attacks by slamming foes with its thick tail.,12.5,87.5,Female 12.5% / Male 87.5%,Ordinary
253,grovyle,Wood Gecko Pokémon,216,9,grass,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/253.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/253.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/253.png,50,65,45,85,65,95,generation-iii,Juptile,ジュプトル,The leaves growing out of GROVYLE’s body are convenient for camouflaging it from enemies in the forest. This POKéMON is a master at climbing trees in jungles.,12.5,87.5,Female 12.5% / Male 87.5%,Ordinary
254,sceptile,Forest Pokémon,522,17,grass,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/254.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/254.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/254.png,70,85,65,105,85,120,generation-iii,Jukain,ジュカイン,The leaves growing on SCEPTILE’s body are very sharp edged. This POKéMON is very agile - it leaps all over the branches of trees and jumps on its foe from above or behind.,12.5,87.5,Female 12.5% / Male 87.5%,Ordinary
255,torchic,Chick Pokémon,25,4,fire,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/255.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/255.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/255.png,45,60,40,70,50,45,generation-iii,Achamo,アチャモ,"TORCHIC sticks with its TRAINER, following behind with unsteady steps. This POKéMON breathes fire of over 1,800 degrees F, including fireballs that leave the foe scorched black.",12.5,87.5,Female 12.5% / Male 87.5%,Ordinary
256,combusken,Young Fowl Pokémon,195,9,fire,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/256.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/256.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/256.png,60,85,60,85,60,55,generation-iii,Wakasyamo,ワカシャモ,"COMBUSKEN toughens up its legs and thighs by running through fields and mountains. This POKéMON’s legs possess both speed and power, enabling it to dole out ten kicks in one second.",12.5,87.5,Female 12.5% / Male 87.5%,Ordinary
257,blaziken,Blaze Pokémon,520,19,fire,fighting,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/257.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/257.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/257.png,80,120,70,110,70,80,generation-iii,Bursyamo,バシャーモ,"In battle, BLAZIKEN blows out intense flames from its wrists and attacks foes courageously. The stronger the foe, the more intensely this POKéMON’s wrists burn.",12.5,87.5,Female 12.5% / Male 87.5%,Ordinary
258,mudkip,Mud Fish Pokémon,76,4,water,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/258.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/258.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/258.png,50,70,50,50,50,40,generation-iii,Mizugorou,ミズゴロウ,"The fin on MUDKIP’s head acts as highly sensitive radar. Using this fin to sense movements of water and air, this POKéMON can determine what is taking place around it without using its eyes.",12.5,87.5,Female 12.5% / Male 87.5%,Ordinary
259,marshtomp,Mud Fish Pokémon,280,7,water,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/259.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/259.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/259.png,70,85,70,60,70,50,generation-iii,Numacraw,ヌマクロー,"The surface of MARSHTOMP’s body is enveloped by a thin, sticky film that enables it to live on land. This POKéMON plays in mud on beaches when the ocean tide is low.",12.5,87.5,Female 12.5% / Male 87.5%,Ordinary
260,swampert,Mud Fish Pokémon,819,15,water,ground,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/260.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/260.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/260.png,100,110,90,85,90,60,generation-iii,Laglarge,ラグラージ,SWAMPERT is very strong. It has enough power to easily drag a boulder weighing more than a ton. This POKéMON also has powerful vision that lets it see even in murky water.,12.5,87.5,Female 12.5% / Male 87.5%,Ordinary
261,poochyena,Bite Pokémon,136,5,dark,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/261.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/261.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/261.png,35,55,35,30,30,35,generation-iii,Pochiena,ポチエナ,"At first sight, POOCHYENA takes a bite at anything that moves. This POKéMON chases after prey until the victim becomes exhausted. However, it may turn tail if the prey strikes back.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
262,mightyena,Bite Pokémon,370,10,dark,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/262.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/262.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/262.png,70,90,70,60,60,70,generation-iii,Guraena,グラエナ,MIGHTYENA gives obvious signals when it is preparing to attack. It starts to growl deeply and then flattens its body. This POKéMON will bite savagely with its sharply pointed fangs.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
263,zigzagoon,Tiny Raccoon Pokémon,175,4,normal,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/263.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/263.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/263.png,38,30,41,30,41,60,generation-iii,Ziguzaguma,ジグザグマ,ZIGZAGOON restlessly wanders everywhere at all times. This POKéMON does so because it is very curious. It becomes interested in anything that it happens to see.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
264,linoone,Rushing Pokémon,325,5,normal,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/264.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/264.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/264.png,78,70,61,50,61,100,generation-iii,Massuguma,マッスグマ,"LINOONE always runs full speed and only in straight lines. If facing an obstacle, it makes a right-angle turn to evade it. This POKéMON is very challenged by gently curving roads.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
265,wurmple,Worm Pokémon,36,3,bug,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/265.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/265.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/265.png,45,45,35,20,30,20,generation-iii,Kemusso,ケムッソ,"Using the spikes on its rear end,   WURMPLE peels the bark off trees and feeds on the sap that oozes out. This POKéMON’s feet are tipped with suction pads that allow it to cling to glass without slipping.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
266,silcoon,Cocoon Pokémon,100,6,bug,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/266.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/266.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/266.png,50,35,55,25,25,15,generation-iii,Karasalis,カラサリス,"SILCOON tethers itself to a tree branch using silk to keep from falling. There,  this POKéMON hangs quietly while it awaits evolution. It peers out of the silk cocoon through a small hole.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
267,beautifly,Butterfly Pokémon,284,10,bug,flying,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/267.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/267.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/267.png,60,70,50,100,50,65,generation-iii,Agehunt,アゲハント,"BEAUTIFLY’s favorite food is the sweet pollen of flowers. If you want to see this POKéMON, just leave a potted flower by an open window. BEAUTIFLY is sure to come looking for pollen.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
268,cascoon,Cocoon Pokémon,115,7,bug,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/268.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/268.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/268.png,50,35,55,25,25,15,generation-iii,Mayuld,マユルド,"CASCOON makes its protective cocoon by wrapping its body entirely with a fine silk from its mouth. Once the silk goes around its body, it hardens. This POKéMON prepares for its evolution inside the cocoon.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
269,dustox,Poison Moth Pokémon,316,12,bug,poison,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/269.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/269.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/269.png,60,50,70,50,90,65,generation-iii,Dokucale,ドクケイル,"DUSTOX is instinctively drawn to light. Swarms of this POKéMON are attracted by the bright lights of cities, where they wreak havoc by stripping the leaves off roadside trees for food.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
270,lotad,Water Weed Pokémon,26,5,water,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/270.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/270.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/270.png,40,30,30,40,50,30,generation-iii,Hassboh,ハスボー,"It searches about for clean water. If it does not drink water for too long, the leaf on its head wilts.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
271,lombre,Jolly Pokémon,325,12,water,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/271.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/271.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/271.png,60,50,50,60,70,50,generation-iii,Hasubrero,ハスブレロ,It lives at the water’s edge where it is sunny. It sleeps on a bed of water grass by day and becomes active at night.,50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
272,ludicolo,Carefree Pokémon,550,15,water,grass,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/272.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/272.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/shiny/272.png,80,70,70,90,100,70,generation-iii,Runpappa,ルンパッパ,"LUDICOLO begins dancing as soon as it hears cheerful, festive music. This POKéMON is said to appear when it hears the singing of children on hiking outings.",50.0,50.0,Female 50.0% / Male 50.0%,Ordinary
